country,model,reasoning,run_number,attempt,TT4G35A,TT4G35B,TT4G35C,TT4G35D,TT4G35E,TT4G35F,TT4G35G,TT4G35H,TT4G35I,TT4G35J,llm_response_id
Albania,openai.gpt-5.2,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,d56a13d6-ac5e-4416-b5a4-7a3da3204153
Albania,google.gemini-3-flash-preview,none,9,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Disagree,accb2761-0230-4b39-922a-b794f904b259
Albania,google.gemini-3-flash-preview,none,3,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,d43ff09d-1824-42c9-8cc7-51b38885363a
Albania,google.gemini-3-flash-preview,none,7,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Disagree,e5addaf9-e875-48f9-a7b3-f5473da6017e
Albania,openai.gpt-5.2,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,8756b0ad-25ea-46fe-8fa9-60cf6a69fa76
Albania,openai.gpt-5.2,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,2d6c20f1-fe1d-4d2e-8111-ef74bfb92e3e
Albania,google.gemini-3-flash-preview,none,1,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Disagree,8bf92ecc-3fc7-4374-a5f0-c9bab4149000
Albania,openai.gpt-5.2,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,35be3557-9ab1-48b4-a60a-f9aab7c0c844
Albania,openai.gpt-5.2,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,bb2207eb-97ad-4f32-b42d-1515002f5120
Albania,openai.gpt-5.2,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,c38b8dc5-a6c3-4119-8c1c-8efddf795f97
Albania,openai.gpt-5.2,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,61b1569a-874c-419d-9619-127968fbf12f
Albania,openai.gpt-5.2,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,0c1525af-ccec-4c4d-99c6-e9b873a80e46
Albania,openai.gpt-5.2,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,25b5f53d-608e-46d3-ae1a-ad1d6fa49681
Albania,google.gemini-3-flash-preview,none,5,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,6699c677-94bf-4b54-8345-69d9a4d089de
Albania,google.gemini-3-flash-preview,none,10,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,26b5cc21-1dda-4c88-8a9e-a975e1d2e867
Albania,google.gemini-3-flash-preview,none,2,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,41c13525-25be-4a47-aa83-c4e4e69e2c99
Albania,google.gemini-3-flash-preview,none,4,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Disagree,85ef8f08-0bac-48e7-ab3b-e98b22b77cd7
Albania,openai.gpt-5.2,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,65bc0095-57b4-4c3b-bce7-a5ef926deeab
Albania,xai.grok-4-fast-reasoning,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Agree,5cdb85aa-678a-4cee-97e7-c837174f22ba
Albania,openai.gpt-5.2,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,fee05445-dde8-42b2-8d0c-6111926be027
Albania,anthropic.claude-4.5-haiku,low,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,f7421895-a7a9-4ec9-98b8-e9236f1b83f3
Albania,anthropic.claude-4.5-haiku,low,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,8fca15b8-10de-4804-aed1-496a162dfbcc
Albania,xai.grok-4-fast-reasoning,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,eaf697e7-4af1-4d4b-942a-a56a20c5cae1
Albania,anthropic.claude-4.5-haiku,low,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,c3fc0d2d-918e-4cb5-b79c-0ddd8f53d573
Albania,xai.grok-4-fast-reasoning,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,2d110587-a1c6-4d18-abab-1c2b79c861f1
Albania,xai.grok-4-fast-reasoning,high,6,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,6d8cc74d-29fd-48d4-ba6b-25db84188ff8
Albania,anthropic.claude-4.5-haiku,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,61ea287f-c259-486e-b33b-7af0861d66a3
Albania,xai.grok-4-fast-reasoning,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,07e3b6fc-2c8f-4758-ade3-ee288ec9cfad
Albania,anthropic.claude-4.5-haiku,low,5,1,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,3ec00f17-f437-42bd-9f9f-588addcb17d8
Albania,anthropic.claude-4.5-haiku,low,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,925f1641-4620-4f16-b0af-4aa8031ade4f
Albania,anthropic.claude-4.5-haiku,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,e56e2784-a15b-47e0-befa-09829b0ce77b
Albania,xai.grok-4-fast-reasoning,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,f504c174-7a52-487d-85a6-1e0425dc0044
Albania,xai.grok-4-fast-reasoning,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,3f39ef95-9216-4f31-932e-1cf9c77b3d73
Albania,anthropic.claude-4.5-haiku,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,9ba82a04-1af5-41dc-8129-1e66f708e9f1
Albania,anthropic.claude-4.5-haiku,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,7c0e4ee0-a578-4bc6-b720-3957e3441c43
Albania,anthropic.claude-4.5-haiku,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,884aebd4-8e8a-4a61-84c2-a594e9f1dc17
Albania,anthropic.claude-4.5-haiku,high,8,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,9db69cf0-970e-4d14-bcfb-88d7e169a42d
Albania,anthropic.claude-4.5-haiku,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,a6a112ad-9bb0-47bb-b90a-c5ba328c7a58
Albania,anthropic.claude-4.5-haiku,low,10,1,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,e4480563-3033-4da3-a615-20317caaeede
Albania,xai.grok-4-fast-reasoning,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,fb41b303-5895-4b8d-bd38-89ef89b101fb
Albania,xai.grok-4-fast-reasoning,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,6d46c0ec-ad89-42b0-90b5-c54ce7bc1ffd
Albania,xai.grok-4-fast-reasoning,high,2,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,5274fcad-0110-4446-a1cb-eee4ef1719ef
Albania,anthropic.claude-4.5-haiku,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,6e3a7637-e10f-44fc-8a7b-b915921e3da6
Albania,anthropic.claude-4.5-haiku,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,702b402b-4744-4d3d-94d1-1bb526b09227
Albania,anthropic.claude-4.5-haiku,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,41643053-1cad-4569-bad2-11221323a17a
Albania,anthropic.claude-4.5-haiku,low,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,2f10f544-b21f-481e-95ad-8dea75ace1f9
Albania,anthropic.claude-4.5-haiku,low,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,fa74952c-05f8-448d-907d-61170cd473d6
Albania,anthropic.claude-4.5-haiku,low,1,1,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,4f3356f3-ae84-4a14-a94c-4cfa339687e7
Albania,anthropic.claude-4.5-haiku,low,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,734d3edf-39b9-4f3b-8d94-d16e54a27cd8
Albania,google.gemini-3-flash-preview,high,9,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,d52660bc-7efe-4f90-996f-176dc160a5a4
Albania,google.gemini-3-flash-preview,none,6,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Disagree,9e676210-a829-48ed-8a0e-9cefe5f5bf5e
Albania,google.gemini-3-flash-preview,high,8,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,7d91cf87-f84d-427c-bc72-5e096cc294e6
Albania,google.gemini-3-flash-preview,high,10,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,2ab4de65-eab9-4041-b10c-e18a1f2abcf5
Albania,google.gemini-3-flash-preview,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,50cd3b94-84f6-4001-88d3-4c081be13324
Albania,google.gemini-3-flash-preview,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,e60bb925-8cb1-4514-ad4c-bc6e295227ec
Albania,google.gemini-3-flash-preview,high,5,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,cabc1180-0d96-4388-ad70-c0fcdff63510
Albania,google.gemini-3-flash-preview,high,1,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,12f6bd79-1c90-40bc-8c86-1a647720c8e7
Albania,google.gemini-3-flash-preview,high,6,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,d138af4d-f515-4724-9e08-e7da8fd424aa
Albania,google.gemini-3-flash-preview,high,7,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,4a9c0cee-8541-4540-a220-c67a022f5d83
Albania,google.gemini-3-flash-preview,high,3,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,11c0546b-24ee-498e-b4d2-f1256d7a469b
Albania,xai.grok-4-fast-non-reasoning,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,534b5416-ab06-48ed-8cb3-97cf788c7aa3
Albania,xai.grok-4-fast-non-reasoning,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,b1d93ad0-54ec-4f3e-9aef-96a00056c05c
Albania,xai.grok-4-fast-non-reasoning,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,576d6a2a-aa9c-4a20-8422-0250440d716a
Albania,xai.grok-4-fast-non-reasoning,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,cfdda381-d7bd-4fdf-8a30-a173f0df96cd
Albania,xai.grok-4-fast-non-reasoning,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Disagree,d6f0b59e-7d35-4b89-9baf-3e6891d13555
Albania,xai.grok-4-fast-non-reasoning,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,b198217e-517f-404c-90a0-6da4beafe20e
Albania,xai.grok-4-fast-non-reasoning,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Disagree,2c0d324d-8548-4515-b678-e01d01f2eb90
Albania,xai.grok-4-fast-non-reasoning,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,e6600fca-e118-4cd1-a6f8-c30d5490f0b7
Albania,xai.grok-4-fast-non-reasoning,none,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,dd0ea091-18ec-4f3d-b087-10acaef81e7b
Albania,xai.grok-4-fast-non-reasoning,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,6eed47d4-da76-403b-81e9-9f95a0ea4a90
Austria,openai.gpt-5.2,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,5896c83e-12e7-4216-bfaa-cef3458c9797
Austria,openai.gpt-5.2,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,a82f2912-bd41-41d4-8952-fe73945e5e8a
Austria,openai.gpt-5.2,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,86e2092c-5f26-4324-bf8a-30911a670f75
Austria,openai.gpt-5.2,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,cdffa71c-e3e3-4841-bd8f-23bddc3e802d
Austria,openai.gpt-5.2,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,37d8e9cf-bf8a-4d04-bcd7-7f97b654e58d
Austria,openai.gpt-5.2,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,577ef7db-72ec-4c56-94cd-7aab31e78b79
Austria,openai.gpt-5.2,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,446ec0df-01ec-47b7-b7a1-9d3217db0627
Austria,openai.gpt-5.2,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,a2428fdb-36dd-4612-8bed-3f40bf31f955
Austria,openai.gpt-5.2,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,9eeb06c5-16d7-492c-9ada-5c43ed785693
Austria,openai.gpt-5.2,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,b3e1fd44-569c-4679-bbd4-d4843b358b55
Austria,openai.gpt-5.2,none,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,641213db-28c1-4df9-8bfc-ccbdad070860
Austria,openai.gpt-5.2,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,38dbe029-4ade-4194-b328-afbe0e116049
Austria,openai.gpt-5.2,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,069ff9c0-9fb9-41f5-bab5-0c95d099b863
Austria,openai.gpt-5.2,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,9114882e-44d9-4c31-8830-b76c58ddf7bb
Austria,openai.gpt-5.2,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,5312f547-ea8d-40e8-90f7-d7889460c88a
Austria,openai.gpt-5.2,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,d4085e41-d54f-41cc-94c4-fbcee39f6c70
Austria,google.gemini-3-flash-preview,none,2,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,d074aac9-76e6-4ee5-9111-7a325d3214d7
Austria,google.gemini-3-flash-preview,none,10,1,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,814af2ff-8b89-48cf-9ef9-36b583ae9c29
Austria,google.gemini-3-flash-preview,none,4,1,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,ccb2389e-f103-47d2-ae86-ee8515faa8e1
Austria,google.gemini-3-flash-preview,none,9,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,45463db3-5b72-4bbb-8ec8-980dc5bb971f
Austria,google.gemini-3-flash-preview,none,5,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,16b0f856-4263-4c8d-872b-892d552ea544
Austria,openai.gpt-5.2,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,c3aa9b1c-d346-4b02-a431-c430e0067991
Austria,google.gemini-3-flash-preview,none,6,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,39fa46f6-633b-4d6a-8179-bbb92d2ac8e2
Austria,openai.gpt-5.2,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,143b034b-27ad-4598-b5fe-7e47b7af2ade
Austria,openai.gpt-5.2,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,e18d3f7d-7fea-4b95-983a-3bd05dbbdcc1
Austria,google.gemini-3-flash-preview,none,8,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,d7f02059-3e04-4ff0-9b8d-475b908eb4be
Austria,google.gemini-3-flash-preview,none,7,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,801d1fde-2eca-4226-868f-959e6807798c
Austria,google.gemini-3-flash-preview,none,1,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,c33d2371-0a35-4bca-9457-093502c7205a
Austria,google.gemini-3-flash-preview,none,3,1,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,515caf0f-00be-45c7-968a-464d9948bb26
Austria,openai.gpt-5.2,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,242bc5fb-13b2-4bd8-922f-e6c1515037b9
Austria,anthropic.claude-4.5-haiku,low,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,8a544d9c-f3ed-4629-94a6-2eacac314b81
Austria,anthropic.claude-4.5-haiku,low,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,7f06e5e8-5a8a-4c44-9308-72659912e581
Austria,xai.grok-4-fast-reasoning,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Strongly agree,Agree,02496b78-77bb-4781-9357-d077d6ecc8d1
Austria,anthropic.claude-4.5-haiku,low,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,6611d5f7-9ce8-44bc-bdd0-74b94e59a4ae
Austria,anthropic.claude-4.5-haiku,low,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,880a6d83-72a7-49a6-9e01-a8e361cc1474
Austria,anthropic.claude-4.5-haiku,low,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,0f676a95-135b-4364-ae66-a864519737b7
Austria,anthropic.claude-4.5-haiku,low,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,2279bc3a-a80e-4727-8097-ec62eeaca5bb
Austria,xai.grok-4-fast-reasoning,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Disagree,21313de2-33fd-491c-b909-5c33547d0241
Austria,xai.grok-4-fast-reasoning,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,7cbdc6a5-515c-46ae-a64c-234ee6924333
Austria,xai.grok-4-fast-reasoning,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Disagree,cc1628a9-1e6c-46e4-8358-894d5dcd9e91
Austria,anthropic.claude-4.5-haiku,low,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,f5936a5b-5bb5-443d-882c-9b74f96fea0a
Austria,anthropic.claude-4.5-haiku,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,49d74e6f-092f-4b19-ada2-a5c651bfaf24
Austria,anthropic.claude-4.5-haiku,high,4,1,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,I don't know,2b8cfd20-0c23-4720-a323-1977b907e234
Austria,xai.grok-4-fast-reasoning,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,557f8de2-438e-42ab-b678-70127c26852a
Austria,xai.grok-4-fast-reasoning,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,298bdb62-8439-4512-8e70-e27fdae5f9d5
Austria,anthropic.claude-4.5-haiku,low,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,313510f8-c166-468e-b516-288f2ea08b1a
Austria,google.gemini-3-flash-preview,high,3,1,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,194733dc-66f3-42f6-a88a-d5cdfb95d4a2
Austria,anthropic.claude-4.5-haiku,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,b5e963d0-3324-4c7c-8aa4-230b2c0910b1
Austria,xai.grok-4-fast-reasoning,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,3116e186-2bd3-431b-8cf5-102cb4ba78fb
Austria,anthropic.claude-4.5-haiku,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,cae6db60-8646-44be-b330-689ef674f2d8
Austria,xai.grok-4-fast-reasoning,high,3,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,86d695e8-9d18-44f9-99c8-0e1903a290b8
Austria,anthropic.claude-4.5-haiku,low,7,1,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,8c1fd471-8c7e-408f-a6cd-dba633aa2082
Austria,anthropic.claude-4.5-haiku,low,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,10343be6-b8de-4acf-9671-158cb049c29d
Austria,anthropic.claude-4.5-haiku,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,26142cb1-d998-406f-ba93-cc9a93d3a154
Austria,xai.grok-4-fast-reasoning,high,5,1,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,035b0ce2-7dcd-4064-bd1e-73f535b002e1
Austria,google.gemini-3-flash-preview,high,1,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,1c77c18e-f134-4de8-8b48-12a9e303dc3e
Austria,xai.grok-4-fast-reasoning,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,c98f9122-bc02-4ccf-adde-42fc727d2090
Austria,anthropic.claude-4.5-haiku,high,7,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,3963a717-1489-49b6-a041-331a37ac9eea
Austria,google.gemini-3-flash-preview,high,5,1,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,46712c38-8448-45a3-ae1d-e2947424c43b
Austria,anthropic.claude-4.5-haiku,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,2ded8124-b142-4cfb-9324-45a91f403304
Austria,anthropic.claude-4.5-haiku,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,2607d607-0c91-4167-bd9a-b0d86c39065f
Austria,anthropic.claude-4.5-haiku,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,cfbdcb1b-32dd-4a57-9bd7-0e29e6dbbf77
Austria,google.gemini-3-flash-preview,high,8,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,2969c857-c0f8-4ac8-b4ca-f0b60505e380
Austria,anthropic.claude-4.5-haiku,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,b5138507-08fd-4007-8ac9-e0d8e119d3eb
Austria,google.gemini-3-flash-preview,high,7,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,06b816ca-cd92-48be-bdad-8d7dd6bad242
Austria,google.gemini-3-flash-preview,high,6,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,fbc60198-740c-4950-85b9-bd3704989814
Austria,google.gemini-3-flash-preview,high,10,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,f08eee15-47f0-4969-b84d-4d1f0dcd8c3c
Austria,google.gemini-3-flash-preview,high,4,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,8423c3bf-7932-47b7-bfd5-17636dfb3e39
Austria,google.gemini-3-flash-preview,high,9,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,86b04953-4849-4ec1-932f-19af859b3ab6
Austria,google.gemini-3-flash-preview,high,2,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,7be8bc95-6528-4eea-b89b-1b9d2575792e
